id	filename	md5	size	state
e4747f6d-4c5c-4d49-886f-2c69fe206879	5e545b8a-8a66-4e9a-912b-9cbcbf813a4c.rna_seq.augmented_star_gene_counts.tsv	7bbd454a5e0627225e6bddafd800fe1b	4237646	released
bed26808-c053-4ad1-ba5c-68819d4a6fd1	c59cc280-d219-4a96-8f48-f68ee7a1429f.rna_seq.augmented_star_gene_counts.tsv	c154195d2df7a70abc176d57280e3bf1	4246035	released
61894bd0-9fdb-4bb1-b32c-f52dbc10c850	1e28caa3-197f-4deb-95c1-f6d8a41756ca.rna_seq.augmented_star_gene_counts.tsv	b3e0ce9b0e25e7857aaa86accc93dfb2	4238585	released
1d4c5088-5f7a-4ac9-8a04-46288af80215	fe5832d5-4e3e-4f0a-b31d-1c3f97fa821f.rna_seq.augmented_star_gene_counts.tsv	60cadecf3571f2fdcdae72d60b6b4c06	4228696	released
9c622d7a-d739-4d5d-824a-923414f13f6f	f6df6ae0-003e-4ba2-8a55-06734b4cbed3.rna_seq.augmented_star_gene_counts.tsv	90108338ef8a143b77dc31c40bee3289	4251902	released
a41454c8-c8c2-4d33-9ff8-402fd89d2163	16bee60c-36ed-491a-8a93-fe2cbdaad11e.rna_seq.augmented_star_gene_counts.tsv	765b8727558b775dd762b6248277643a	4261170	released
5f006edb-0f66-45eb-9a36-e31bbcdf8147	b0618ea2-708e-4dc4-ac9f-afd267a08863.rna_seq.augmented_star_gene_counts.tsv	152ab4f4383d97d5179fb9e4a9536c05	4232214	released
0a98d561-9c8c-40d2-aaaf-cad735533329	bf9bece0-fb79-4722-a830-308cc5403c0f.rna_seq.augmented_star_gene_counts.tsv	b36efd8192fc81a4c1ac75164d533553	4233898	released
83395208-40ec-4a57-a3ea-5f9dd8491998	863d3b39-5c73-4638-ace9-7206d6e00d43.rna_seq.augmented_star_gene_counts.tsv	bbbf5224e2bb7629ac0a6f7b0d94c7f5	4255921	released
c0d545e4-ab23-41f8-a29f-7a9df01c4abd	0090732e-6960-4e46-a400-61a16c810afe.rna_seq.augmented_star_gene_counts.tsv	714a2bd5a21e0f466b269c5fda9d1974	4254915	released
5acfa9e0-c339-40aa-ab9f-0492fbc6db91	6189d0a9-6d52-40b3-81ac-a840738cfc71.rna_seq.augmented_star_gene_counts.tsv	5640405ad9bf043a73a61b8cd9fef92a	4230444	released
572fb090-3796-4170-829d-7b77c1e8127d	09d935a2-a969-4c13-a3ee-8905644c1a77.rna_seq.augmented_star_gene_counts.tsv	0e80e73a36b2bc803bbd5e1d86c467c8	4236188	released
3629b10d-fb7e-47a0-b2d2-4320de98fa17	6cabddd1-7dc6-45d2-9141-8133784c9605.rna_seq.augmented_star_gene_counts.tsv	9ed99a3c60bd0bbf5f1993ec0394bce5	4240097	released
6ec7b719-0f95-4108-8e26-a7049e29d495	ae21852f-75e2-4333-a624-0875028252d3.rna_seq.augmented_star_gene_counts.tsv	625bb69e3f5175e27f3ad941b3a42f39	4232420	released
6d560c49-6d99-467b-b2a9-5d236eff9f87	1f758d8e-3f2c-4f10-b80b-ce3daba6e0d9.rna_seq.augmented_star_gene_counts.tsv	d458195254e53c4ddf9185fd4a1368e6	4260164	released
e8871fd9-41a0-4c1f-b44c-ea7beea35ebe	ece6656a-f021-4b50-91ef-cc81f42978b7.rna_seq.augmented_star_gene_counts.tsv	1e8cbe700ccaafb38ea4af5e69c2b7e5	4233392	released
cfcc7db1-9369-4151-9f31-2d7ef06f8ea3	d28a9806-ce0f-45da-a272-56a77b1a00b5.rna_seq.augmented_star_gene_counts.tsv	9221d69c9edd30259cf6d41a53d6f2b1	4239641	released
c4143095-ebf5-4ce2-91fe-6aea9cc62cc7	e4e6d880-0752-4ec8-bd07-e550f20f8f29.rna_seq.augmented_star_gene_counts.tsv	80214fc061b3a802aecbadec3ea3be58	4258375	released
1bd902eb-9e76-406a-bfe9-b0b5861bcdfb	e238e3a1-0301-4e93-9082-4422519763b6.rna_seq.augmented_star_gene_counts.tsv	d3b0dddeede485b6dc3332a4d974b1ba	4248589	released
626f256f-7057-47c3-8775-cda761910b1f	50ef3b8f-2e43-4d63-a17c-59804bf40aa4.rna_seq.augmented_star_gene_counts.tsv	a9d6a869728809c342ae976e9f59ccb3	4257551	released
00ddbdd1-f29d-438b-820b-aacb111a3ec4	e635dbc7-ef8d-45e2-acd2-b961f0c8b600.rna_seq.augmented_star_gene_counts.tsv	3f46ec5b6db0e07d2e56469d5c3c98bd	4246312	released
0fbdc947-5a9e-47de-b4fa-bbbf1ba4fd6b	5c1d9af2-e798-4e2f-83af-05c27225e3e0.rna_seq.augmented_star_gene_counts.tsv	a6fcd8d81c7eb941ac5a08b9424f0d39	4246293	released
66b1f91a-937c-4e1f-b4ab-07d1ef9fe1db	94b39932-9777-4fdc-b56c-65c3c3e11053.rna_seq.augmented_star_gene_counts.tsv	6222c0a06514a48a6afac961b365bfd9	4243348	released
e6a09aba-4d6e-4079-9b34-0e9caf705885	05468136-c936-455f-b5dd-75062f8df0fd.rna_seq.augmented_star_gene_counts.tsv	54ac4c10cbb1171e029ac99d0ea17901	4260474	released
3bfbdcb6-1e9a-43e9-9015-d55b279dc559	10ef264c-4000-4286-860a-5a6f633ecb29.rna_seq.augmented_star_gene_counts.tsv	7946a84c82ffb0ca618d5d00a68f43bb	4254105	released
6ae1ed76-5b6f-41a6-917b-cc713f874a03	b8e400b0-9d4f-426d-ad7f-8083e182ce95.rna_seq.augmented_star_gene_counts.tsv	b28f182b4cca13e1c600730d8ba36e44	4238890	released
342bcdf8-2b01-45b8-9bb7-48f151345ac2	69050be8-52e8-42f9-8b49-9a6b36fad585.rna_seq.augmented_star_gene_counts.tsv	393ac68fbdab2701ccffacfc633f703d	4241544	released
e0ab8fc2-a369-4e2b-a07a-67794bf6955b	ebf6fd51-b536-4d85-896f-8b14e2394583.rna_seq.augmented_star_gene_counts.tsv	08b408d9b2370c9ca0b4d04d6a15034a	4237472	released
152893a4-2d02-4941-bbe9-eb038cce9ef2	9de0347a-a669-400d-93f7-d471527e05fc.rna_seq.augmented_star_gene_counts.tsv	00d5b55c47a76c9ba2cfdaffdfbf987b	4240819	released
8522fa29-c1b0-4e41-9bcb-2e0bc7c8e2d0	cf6a083e-953e-4fb7-834d-15424028927a.rna_seq.augmented_star_gene_counts.tsv	ec423cce2554aa1138bde69de107c657	4242679	released
f18443d3-f207-4c05-9738-d70e10d60cfc	e0e0e283-6d06-42be-a864-3f2d8cddbc65.rna_seq.augmented_star_gene_counts.tsv	c8f34f102727c9b2edf50b781b6cbec3	4249627	released
7b3da303-63a6-4bd7-ab94-cf6e38dfe1e0	311272c7-bfd6-470e-a108-854c7f30576f.rna_seq.augmented_star_gene_counts.tsv	c7a8f232e491b21894624f89acdfbd4d	4251260	released
ba209e1e-87f1-47a9-a858-d60953ef4528	28089de8-830d-4774-937f-97d6dd7cfa0a.rna_seq.augmented_star_gene_counts.tsv	a339fd2a091fcbcc80556df747e75d70	4249477	released
3f5f2871-02ed-48d4-9d26-e4fe823c7df0	529f4ec4-a6e5-4fad-a00a-75d2f060b356.rna_seq.augmented_star_gene_counts.tsv	92375ac92f742af4080e556515452432	4244915	released
4ab7002a-08f8-4187-96cd-8f3183336a5a	014cd25b-c543-4bad-ab82-017127a3f736.rna_seq.augmented_star_gene_counts.tsv	1e9b996a4f5e8114f3e4dae7ff9734af	4245053	released
83300c43-0958-4165-99cf-e956cb47d38b	0f056a98-454e-41cf-8cb1-0b280b0b8b24.rna_seq.augmented_star_gene_counts.tsv	977a68ffc23ef0d4d36a3affaf405381	4234508	released
7a3b5b7d-67cc-4048-9bd9-9db08bad1601	fdfae45c-40bb-4499-a8fa-72af3c9e8654.rna_seq.augmented_star_gene_counts.tsv	2b81c445cb5614e38bd273c27477f08f	4232549	released
424b672b-e409-4b9c-821f-b9d16cc3f454	858bd794-e93f-45ac-a5b9-be348fe61c2d.rna_seq.augmented_star_gene_counts.tsv	f0b1e7a66b8e7271ae5b49f76eb4370b	4256929	released
ba97a1ce-36b3-4212-960b-b64a7cc2ea82	fc8c105f-9904-4f9b-8af8-61c49c1a3261.rna_seq.augmented_star_gene_counts.tsv	bfaf447464565b3849da4b94a753dd0d	4249507	released
ca47a7ca-d9aa-4140-a74b-4a1c75fe9ad9	bb71d96c-d14e-4e9c-be07-17534f4b541b.rna_seq.augmented_star_gene_counts.tsv	9ed70bd9d9eddf64ed7521e76f5470cb	4235920	released
5d9c87af-9ac3-42a7-a0c3-84a490957188	4b2025a1-962d-42d4-8578-ff29e74a826d.rna_seq.augmented_star_gene_counts.tsv	fd71a28f572bd19dc5fa1915534a7077	4245258	released
9fcf3bdd-e137-4f93-83f4-24b883ca62c3	ee318550-06bc-4c55-b7fe-054b19ed3db9.rna_seq.augmented_star_gene_counts.tsv	3129409c722c7c9b9b0535d70ac7204e	4240926	released
34a71e25-c1fa-4f7a-9407-600964534fc5	30089c34-1338-4817-86d1-0e7536f6c379.rna_seq.augmented_star_gene_counts.tsv	f986cfe1814e8dd1b577d7c6f1a2169e	4239750	released
a78e44f3-6e93-47f4-9653-2ce1b1d7d25d	59fd41dc-60c7-4975-8c63-194c4e613af4.rna_seq.augmented_star_gene_counts.tsv	5ecb0b0090026128ba681931f1763c82	4238856	released
2562285c-fe56-4011-a9e9-9e17bb78becb	bbedd02c-32d6-462d-9c08-280626ff0d37.rna_seq.augmented_star_gene_counts.tsv	e20923911b4a15046aedfd3b5fb1c584	4237298	released
1078f9da-8238-45d4-ac09-a4b5d3b75743	92e7f40f-841b-4c2f-90f5-36f5ce6bb364.rna_seq.augmented_star_gene_counts.tsv	b25e9d67ec135874dc44962f326497c1	4217450	released
e59a58f3-d886-45a8-a296-263297839a63	164ed40d-5a15-43c4-9398-40dc4507d4a7.rna_seq.augmented_star_gene_counts.tsv	72430d2b3ab081ce955b8f7d42aa0866	4263833	released
bb4ec992-dd81-4758-b4f2-7560fbc4cf2b	c8e4e659-7477-44ce-9f69-52d916efd8ef.rna_seq.augmented_star_gene_counts.tsv	09a215ad24012641d8f5702b26712077	4246009	released
3c0ebda3-32a1-43ca-9b7b-0cb4c8caa33f	07d27a21-8ff2-48b1-81f4-94568d777837.rna_seq.augmented_star_gene_counts.tsv	3f0965b9b6f6e1bcf9dfca93f854fd18	4244171	released
5474fa69-b83c-44b9-8e1b-1b16406a42ed	ffc8654f-1fef-49cf-ab0e-004b87fba769.rna_seq.augmented_star_gene_counts.tsv	0a87b4abc08913408e2a124a1af9674b	4242236	released
9ea5c78a-10b6-4e76-a588-4a169817d01c	e11d7b56-c167-4239-804f-bd182a1af98d.rna_seq.augmented_star_gene_counts.tsv	ac440a9a267e0f5330ea266108e57e7c	4239973	released
7947afe8-e62c-4d32-81d6-5eb44fd1cea6	742d5f44-39ea-43c1-8b3c-428142ed4c8f.rna_seq.augmented_star_gene_counts.tsv	a87d2216b2486a3cf9c0085cca2e23fd	4244472	released
bdb74506-8766-42e1-922e-e03da4637a70	dc6421de-439b-4764-87bf-c1922cfeba3c.rna_seq.augmented_star_gene_counts.tsv	b4b3437ec7d8a7d47e2d7620ede02643	4216924	released
58eee6a5-aaae-486e-b4ec-ba191af5fcb5	f637da65-d455-440f-8342-47b6a3c3d189.rna_seq.augmented_star_gene_counts.tsv	c2c20cb1b32f57e3cf060ab21d4e8c93	4243647	released
7bb02e2f-67db-4527-959a-4f38da4edd7a	c6548d55-538d-49fa-a1f7-485915ee8f4b.rna_seq.augmented_star_gene_counts.tsv	d8eecb6d3a8f2f4794d25003d0934025	4243994	released
4d6e5f5f-ab63-49a6-9a53-a89b7ef76783	1f0ba713-8b78-47bd-bd5e-d727abe27640.rna_seq.augmented_star_gene_counts.tsv	a59c283ba652c1968c41ff56220bcdc1	4248914	released
1f8569b9-ab78-4c6d-9c00-872e4fbd25dc	b48ec0d3-a63b-4f93-b8ca-14875377724a.rna_seq.augmented_star_gene_counts.tsv	ce0c2d8b015ea1fd1f973423223fcd97	4238394	released
55b76058-0ffc-46b8-8509-1bbcb856dce2	2ee1195e-4b7b-474c-97ad-9d339214d08f.rna_seq.augmented_star_gene_counts.tsv	3de37de2915632e0422c8c4558cf8d8e	4218886	released
17617bec-4a4e-4cfd-bb60-18ce8cbfe933	c51397e3-6fa4-40ed-b822-f3af8adf80a0.rna_seq.augmented_star_gene_counts.tsv	73b7928d70fd933be5353296521d4a54	4219443	released
92ad811e-80b4-40bb-8358-4262aacd357c	869c06bb-c3f3-454e-b43d-3bea53585540.rna_seq.augmented_star_gene_counts.tsv	62f9ea5545d978b85353f0ae21d5bf95	4217471	released
44f1cc7f-3674-41e5-ab57-27cecab9923b	6ac09968-001a-4ee8-9aae-c3e7a46c728f.rna_seq.augmented_star_gene_counts.tsv	01958c3ab39a71a36e9752d2eeabaa80	4214352	released
eae9e91c-b2a5-446f-864b-5b2809bfe20d	d0655562-fde7-45c1-8cbf-35addbd5753b.rna_seq.augmented_star_gene_counts.tsv	29f10f846602ca81883aed3e2e6dcf34	4231745	released
4ebf234c-555e-42aa-8517-32dc6325e8b3	9316e258-e626-4a41-ab07-85210c5290b8.rna_seq.augmented_star_gene_counts.tsv	95cd671d710d1db602242bde57fdfe94	4212760	released
cdf8773f-962e-4622-8aad-d21ac9525c6a	f3c2f1c2-7ccb-4cde-840c-888c1a062858.rna_seq.augmented_star_gene_counts.tsv	09b1a9819cb162665cbaa2445fe9be92	4244840	released
2af89d20-384c-4ffa-ad04-8482698f9bf0	2a574561-0470-489d-9f5d-178dd4da74c5.rna_seq.augmented_star_gene_counts.tsv	153d40305aceda4e796237bb9526df14	4214700	released
02a884a2-9aac-40ea-a953-4d4b6a367431	0b5db044-cc84-4ed9-a5b9-b382927e2b54.rna_seq.augmented_star_gene_counts.tsv	8ddad55b641b21ffb87378c1c9937b2a	4236036	released
36a35fb9-b026-4f99-bdf6-dafb2db356af	521eafe4-01bf-4aa8-ae7e-0587e2fb99fd.rna_seq.augmented_star_gene_counts.tsv	bff3a2c9b14262247c2d37283741b7c9	4215395	released
a2c1332c-f9e9-4d41-bad5-e58ebf809800	be992b6a-3878-46dd-8e18-9fd0ee7e7b00.rna_seq.augmented_star_gene_counts.tsv	846d606eaf802c6c9aab02e8e9fc1cff	4249057	released
822bf4fe-8d43-47c8-9906-5d38c4a21f27	d6fea6a8-b471-41f2-81dc-4ea813897107.rna_seq.augmented_star_gene_counts.tsv	5cbb9c887f2f5ed3e0551bfc278b8ebb	4223283	released
ce71f29f-134d-4749-bf42-c9620e5c8651	84182188-2ce6-447c-9c83-304f44960f52.rna_seq.augmented_star_gene_counts.tsv	090f33752043a069ff6eefefa04a5c9e	4260499	released
46b3a547-c7a4-4499-9a77-29eb56f0a570	7a1e8ebe-3614-40bb-a489-6a96f10ceaa9.rna_seq.augmented_star_gene_counts.tsv	b53ea08bbe6e06924062541c83fb2b2c	4239866	released
409aef9c-9085-4e66-a304-fc2aaabaf0d7	fad212ad-def1-4a4d-9e87-877b77d2f852.rna_seq.augmented_star_gene_counts.tsv	89b83bed681be7e3e122d6cb01ac307d	4244681	released
902fddff-c332-4871-bf4e-c9fa0445f2a2	8622d9cd-2f0a-4969-a857-0f2892007e8e.rna_seq.augmented_star_gene_counts.tsv	4e2862d1c7a32926c9fe9f3dab234dc6	4255321	released
288b1bc7-934f-4d34-a50c-6f3169d2ebf2	19445b77-3101-4b30-8e4e-87766610c0d0.rna_seq.augmented_star_gene_counts.tsv	51712b36afdba6fd6f702340fab5b1fe	4218126	released
cc475d0d-71c4-49b0-997c-996b3b5d6336	39f3c070-92e1-44ca-bd4e-734951ea866c.rna_seq.augmented_star_gene_counts.tsv	f5b0a651b20a621012eb9dc936147802	4220380	released
4d8be2c5-34f6-44df-b88c-48482429e63e	f6ab9c8d-9cd1-4803-b44a-402165a64523.rna_seq.augmented_star_gene_counts.tsv	14c31e249d8358fa929b65f4009b7988	4202981	released
85d0e557-4b55-4259-b86a-a2bc97714e28	ccdb4cdf-6e04-4251-9882-9f85cd7495dd.rna_seq.augmented_star_gene_counts.tsv	2c6c2bd1038c200574a3228d49cd847b	4233645	released
0f5ba673-02e5-45fd-99c8-6d84044e0e6d	c2a6ca43-0e81-42fc-8619-3e2f1bf2469f.rna_seq.augmented_star_gene_counts.tsv	21a5ed4cbd5957b4d2d5e3c8465effdc	4202723	released
f162cb75-e6f1-47ab-96cc-01115fe78972	979bb0f5-7e4e-44c2-8135-14bb3fde1bc6.rna_seq.augmented_star_gene_counts.tsv	be2dc3c7806e82b0aa3cd5789a28972f	4253410	released
fa5f8949-102b-4ea3-b957-8bd4831fdbd8	226ea4c8-457a-4db4-a48a-473d3323842f.rna_seq.augmented_star_gene_counts.tsv	21615b60f424e3262ec3ee7102187515	4238499	released
caefe24a-e5af-4871-9b3b-345eb450c629	89e9e5fd-875b-4574-81f8-016eb83d32d1.rna_seq.augmented_star_gene_counts.tsv	4cce95a47b265490c537b5788ce40c32	4222046	released
bf99fece-7795-4258-830b-18c4ce82b812	1c1742fd-f420-44f2-aff5-3eaabbf1ac53.rna_seq.augmented_star_gene_counts.tsv	e6121f79a57b6748de00f5773382886a	4231546	released
51c56282-5a22-40dd-b9af-716ead40a6e4	70df5df0-50b6-4aae-a162-cc99ae687418.rna_seq.augmented_star_gene_counts.tsv	750d574c1cd927e3db70d8afe8c85380	4213870	released
007f9390-1d58-4665-b3be-46b3e7219194	9a856422-27a8-4ab7-b936-9532982fbcc4.rna_seq.augmented_star_gene_counts.tsv	1e63b743a1ca3f301b5d6344e7754fdb	4230623	released
a8e5f8e4-804f-4c6f-8304-039be85dc5bb	042bb5d0-32af-4905-a09f-6baa2133ac78.rna_seq.augmented_star_gene_counts.tsv	5b28aa1c34a9e4338d0358cae2a6c600	4204060	released
c2673d73-b29f-490c-bb6c-05aa203dc5f7	52ead51d-c3eb-4915-8c87-773c06b31779.rna_seq.augmented_star_gene_counts.tsv	dd0b0505c8558296a5b103534b19b2d4	4217581	released
7f34f8e8-d51c-4f96-87bf-4f4175f92ccc	7ddd6269-658e-4ef3-956b-9d095b4eec30.rna_seq.augmented_star_gene_counts.tsv	b2d19bb3ea4c5a34d096ca3b410d8d6a	4240570	released
c3fd326d-796e-4229-aec4-60a8edceabac	214efa45-5afd-4e99-a9df-1f6588a9a7c3.rna_seq.augmented_star_gene_counts.tsv	e4ab0a96c7ef32b537d953ebe2bf07a8	4211830	released
73bfdfdf-ee76-4068-864c-f4dca77dd97d	f713691a-df6d-4c44-a9bf-81d45ea69d61.rna_seq.augmented_star_gene_counts.tsv	ab4c5188f8ba2f9ac589b4baacb1241b	4241862	released
89c87bca-9709-4aba-a287-2679cdd1aa80	db9cb4ae-07f5-4599-9e0b-b2289cc487d9.rna_seq.augmented_star_gene_counts.tsv	3fea0fb441bcb37ad0c21f941098d759	4212539	released
0202bf33-aacd-4898-9e5c-0b64662c11ac	2d6b4ddd-ceae-4703-97f9-cce83beecef3.rna_seq.augmented_star_gene_counts.tsv	d0ed6d3d14b2fb876be587cd4648fc89	4209874	released
e8dd8ea6-bc2e-4c86-949d-d333ca869501	1b99113f-4d98-4ea5-acd2-7b71b99f2bd0.rna_seq.augmented_star_gene_counts.tsv	503b3c8e525b7869e666a2bb6c8edb68	4215315	released
9b2eda58-2d5e-45b5-adb4-d351fa802d71	3c603370-b004-4265-802d-c71574eda3fa.rna_seq.augmented_star_gene_counts.tsv	f4b488786686edff967d962e5101074e	4209000	released
d088d4f4-27e2-4877-ac73-64ace2c09b8c	31f02a50-fe5b-4193-b945-96b9fa26ded2.rna_seq.augmented_star_gene_counts.tsv	e87bfcf68cf029b1547fac9c27be625c	4216783	released
36b404c2-5915-4a00-831b-3198e5cf3243	b8fd6ee1-e7c8-4c43-aaa7-bbfbfde16cd2.rna_seq.augmented_star_gene_counts.tsv	5e8e0be6a20bb7aa974175a6f3b4f0d8	4254831	released
3a9558dc-27cf-4175-8d1b-9602cedec494	7cacddb5-48c3-4174-8674-9c0e74c9b6ad.rna_seq.augmented_star_gene_counts.tsv	96d9da980fefaa30fd88848fbbc705e9	4206691	released
5b59e5ea-3419-4a2e-97e7-9b2938290aa9	966a5b1e-7050-4fa6-9a22-0a7b9eb06dee.rna_seq.augmented_star_gene_counts.tsv	d5aae4d7404fb7e64b8e310b2bd917c4	4220267	released
c2473b6c-8c2e-42a0-8ba2-6920dc59963a	7bb80284-9ca7-48de-9d04-a5b0b6a15b68.rna_seq.augmented_star_gene_counts.tsv	723dac670f6b3af72ee1e7d773909cc7	4213038	released
d95765e2-ee4f-4c55-8d50-b5d47f7993f2	9ab8e15f-8382-4e56-af5a-f34c966f8153.rna_seq.augmented_star_gene_counts.tsv	804394ec5af3b454b739bc7ae07ac2be	4221134	released
460396ea-c987-4d42-a371-ce35f61ac51f	e90a9fec-4e4a-4658-aa64-7213980dbba7.rna_seq.augmented_star_gene_counts.tsv	064b293368675b603f8edb9262bb1d45	4215996	released
36cd1c9b-ab47-4a09-96d6-848cd59c08dd	38b48a78-a757-4def-b7fb-1cdf9ffba379.rna_seq.augmented_star_gene_counts.tsv	e66550183359db86e47d211203016c68	4216235	released
f8238b74-a717-457f-8dde-31a9b98d2449	9f909512-d56f-4fcf-b5a3-c09f6599376c.rna_seq.augmented_star_gene_counts.tsv	18f9bc37acb66cc4bbd1c95381928509	4212685	released
c20c99d3-9cda-4540-89e9-5504e688b406	01d0e31b-3978-4208-b963-bbaffe938aa7.rna_seq.augmented_star_gene_counts.tsv	10f8b8440b3f3c14ece7342276223e86	4201856	released
db272671-3c5e-400a-8494-912587721bab	90b2eecc-f3ee-4ad1-b89e-74691079b20e.rna_seq.augmented_star_gene_counts.tsv	d72651c56972cb0386e92c081cefe780	4238290	released
efa4a790-a3b4-441d-a707-166832f149bc	676ebe30-6ee9-46ef-a6ba-fe916fd4893c.rna_seq.augmented_star_gene_counts.tsv	22879bbb305ccdb3cb44efd9e68fc60d	4244922	released
040e6555-b1a3-43ca-ae2b-a972fc01fa19	975ca807-d276-43f7-95e6-4b04bf2409c8.rna_seq.augmented_star_gene_counts.tsv	5e450e3b922b332c609f964a4d11ca29	4240383	released
f4e99961-1168-46bd-86cb-4c6662f5b8da	e8779dc0-fc34-4930-bc76-08c242414335.rna_seq.augmented_star_gene_counts.tsv	1fd73f8335565c46a702b794fb3b2a07	4242611	released
51a84b87-eddd-40a9-ad8a-46f3682b9318	6b83beed-ece3-4b90-afc4-fa89ac42e42a.rna_seq.augmented_star_gene_counts.tsv	a2cdc11d2c473672d6870e9e63e4b6fa	4229064	released
2d6dd901-d11e-459e-ba2e-8a587e72633e	edfaa504-ee18-4988-ba3c-23d820c1cead.rna_seq.augmented_star_gene_counts.tsv	9ac570a358ed58d1a97bde2e824dd6dd	4237969	released
f43cfd22-5e58-4369-9ea0-a0b6cc63a7db	0fbbba07-b97b-4e50-b768-d3f4ec578a96.rna_seq.augmented_star_gene_counts.tsv	d77fe96bd08d9fba38bc23ded62cb343	4243075	released
3545f947-1a52-4e14-a98d-e400a6cb5e60	71710ac2-38e7-43a2-b5dd-62d22c853c20.rna_seq.augmented_star_gene_counts.tsv	dc90b5b09b4c138a55ae14af0bc4932c	4244471	released
cdcfd140-d0a5-4c55-ba0c-64af335a1ff6	eb51e925-78bf-4d46-8505-c994b90f1ca6.rna_seq.augmented_star_gene_counts.tsv	dea2063621ed3e35017417eaab27bb2c	4235468	released
d4afe781-4959-40a7-8556-b60a150ea6b0	bd753feb-44bd-42a7-925f-397159aaec9f.rna_seq.augmented_star_gene_counts.tsv	b7331ea0ec27ae4277d8479eb7b68a34	4230287	released
0cb86c23-556d-4c56-b6cd-96dbbaff1441	3562d885-15d7-415a-bdf7-731c8bbae36b.rna_seq.augmented_star_gene_counts.tsv	912eaeb89eab661e15e2780a38007fd5	4240756	released
c59faf4c-0b9f-4c20-acd2-0804a8c9d96c	91809cb1-8d57-40b3-a6b4-6fb01fa0f889.rna_seq.augmented_star_gene_counts.tsv	023ee521ef9d6becaea8c4195149d37b	4231075	released
4cc1c81c-7e39-4d3a-a142-3f64698d6c24	3aa59b3f-e62a-4aa5-8b98-2596b9ea6b0e.rna_seq.augmented_star_gene_counts.tsv	34bcc26d85613d40bb36c2d0c9b4768f	4247543	released
3de35a77-f963-45ff-bfad-a5f24dda75ef	732dff9f-5bcf-43c2-8ce4-062e2f49165a.rna_seq.augmented_star_gene_counts.tsv	78b6e46823750888607a7ef45186aa24	4257008	released
1fbf38d0-bc11-4d81-81a3-2a558afa4db5	e7ecb3a4-a955-4aba-a369-7c21e85779ab.rna_seq.augmented_star_gene_counts.tsv	7171d99b84dc41917dddbde2c315d2c7	4244395	released
961f4263-5071-4dfd-b626-346f916b4c9d	56255cc6-b68d-41f6-9c5f-4368ded4f094.rna_seq.augmented_star_gene_counts.tsv	272e863814ef59c80b4d9599e3fc53ef	4239925	released
de6772b8-dd18-4584-880e-b4080e2e0f8d	5ef92df8-2f33-4cb3-9270-bc3e89b0b1c3.rna_seq.augmented_star_gene_counts.tsv	fa6549d7b129d66b36ab80f7f1a0c932	4261538	released
a936147d-36de-4749-9f38-c80e955c7186	dc9587a9-101c-4a7f-972f-0f84ab9b5067.rna_seq.augmented_star_gene_counts.tsv	c67f1d18906cd0a3420d67cc812aabcf	4257282	released
2d6da3de-d9be-4037-9fd7-e64d5c91ba1e	a3f7a66c-4b4a-4264-848d-8a2e1293ea8d.rna_seq.augmented_star_gene_counts.tsv	df566522d08112c103415edaa5ffbe36	4247923	released
307fc027-0530-452b-8fa9-d46f7fc73d0e	9cc9f5b7-bbbb-4d3b-8d98-9bf4425a214b.rna_seq.augmented_star_gene_counts.tsv	25c62ef245b078dc980f9cc9c4844bdf	4239266	released
a33333fb-31f7-4874-aefd-a004be0d943e	d19de25c-e12f-428d-afb7-994e6180ef36.rna_seq.augmented_star_gene_counts.tsv	9b52ffab1327002e115b89b9ea234c98	4251859	released
bf080139-5562-4d85-8a56-19bc15e80357	01b48ab6-4c3b-4b40-89a6-55d64017770d.rna_seq.augmented_star_gene_counts.tsv	c867540424ac8c6ba5dda4e35fa2c99d	4248310	released
e44dbaa1-6ef0-48ba-bf0f-3cfa502cbd14	61b5d1b4-7126-4b3d-b469-7a532f55f61c.rna_seq.augmented_star_gene_counts.tsv	614056dbb7506ac0ba03391e8f119346	4240702	released
f8ba326c-a068-4d8c-a544-07fd13c39cbd	b79c9932-bc2b-4c87-b954-3b6efd0d76e5.rna_seq.augmented_star_gene_counts.tsv	a5ba87a5d2a3b70ef6f90c71d5b69ec9	4245285	released
07b09d0e-fac2-42a7-9cac-ac1e38a92298	e7da171a-02e6-4369-a961-885bc2f7e0ba.rna_seq.augmented_star_gene_counts.tsv	b42e322a2ee3afc2f59467f9acf2519e	4238090	released
ceaf66d6-7fcf-47d6-ae3f-99323057c910	33dfa933-8daa-44a1-8c7c-cf3335dc8275.rna_seq.augmented_star_gene_counts.tsv	1ec78a7c0e4909c112f0e04f4820beb5	4256277	released
6d47118e-cd8a-4d75-970f-2f0f3aff712c	c2d35a69-8954-4316-a4d7-37ed64d6e85d.rna_seq.augmented_star_gene_counts.tsv	fdec78a51cbd21b5adfd0f4ae3aa0cda	4248433	released
bd1ebebf-1e32-4c8e-a476-a429bfbc3d46	8d99f02d-c434-41ee-b974-633a23874bce.rna_seq.augmented_star_gene_counts.tsv	08a92db5dd3a2de948630effba6549c8	4245156	released
ba6dfcd5-be76-481f-9e8e-19421cf23695	11da21cd-5029-491e-b7a1-d6f4d9306f3e.rna_seq.augmented_star_gene_counts.tsv	2e536c0b171b14dbac612c31ba2da6bc	4254134	released
d99b2ce2-38a1-4d13-b8dd-7db33bfd360a	53daf7ed-88a6-4891-839c-71f5dbfd7694.rna_seq.augmented_star_gene_counts.tsv	5ac74f75160eeb8d952fc891370b316a	4245193	released
