Gene,CNT38,CNT48,CNT56,IPD12,IPD13,IPD28
ADGRB2,7.244905,6.654565,8.738565,5.94558,6.046525,10.65244
ADGRB3,4.27441,3.11862,3.95972,5.91904,3.50262,6.1956
ADGRD1,0.0240298,0.082,0.0344057,0.0899404,0.0272027,0.0282428
ADGRE1,0,0,0,0,0,0
ADGRE2,0.0772815,0.108189,0.101132,0.050052,0.04828865,0.0653375
ADGRE3,0,0,0,0,0,0
ADGRE5,1.225011667,0.131685667,0.330335333,1.075673333,0.436776333,0.057535333
ADGRF1,0.1862005,0.273503,0.1753705,0.363393,0.103555415,0.1839115
ADGRF2,0.155772,0.131124,0.122757,0.191613,0.0786687,0.106125
ADGRF3,0.071461833,0.0413897,0.042806467,0.051401233,0.0286076,0.018425067
ADGRF4,0,0.00929485,0,0,0,0
ADGRF5,0.00560901,0.009570136,0.005353916,0,0.025398388,0
ADGRG1,7.275016636,5.249509164,4.870594,10.13917282,5.236704455,6.177793636
ADGRG2,0.046938685,0.297668678,0.028867685,0.304427225,0.308255209,0.001812042
ADGRG3,0,0.02169945,0,0.01447725,0,0.0477341
ADGRG4,0.0701361,0.0326366,0.0611869,0.0409107,0.0336835,0.0299756
ADGRG5,0.006926133,0.011817467,0.006611167,0,0.0052271,0
ADGRG6,12.16012275,3.656197575,6.80334975,20.42303675,18.33090675,1.1192125
ADGRG7,0,0,0,0,0.01128065,0
ADGRL1,9.711605,5.584963,1.7284285,4.45646,3.1239,2.981645
ADGRL2,22.1796075,12.06135,19.067467,18.4979805,15.27886225,22.558499
ADGRL3,5.226520333,3.365512333,3.724296667,5.642390005,4.177256333,5.008026667
ADGRL4,0.183183,0.0156275,0.0174853,0.861933,0.041474,0
ADGRV1,7.43863,5.643035,5.17111,8.61304,4.58858,6.833745
ADH1A,0.0508567,0.0841959,0.284496,0.108621,0.115185,0
ADH1B,0,0.0107875,0,0,0,0
ADH1C,0,0,0,0,0.01592245,0
ADH4,0.133058,0.060393333,0.080346667,0.150464333,0.053093,0.117566
ADH5,105.611,90.711,93.471,143.461,129.938,120.262
ADH6,0.250291,0.228777333,0.51195,0.404905467,0.394165433,0.420246667
ADH7,0,0,0,0,0,0
ADHFE1,3.41707,1.72986,3.6918,3.85496,3.11728,3.44243
ADI1,14.57638,14.635385,6.753825,12.329275,14.562615,11.13966
ADIG,0,0,0,0,0,0
ADIPOQ,0.150397,0.1736545,0.1591915,0.209844594,0.088854612,0.1436165
ADIPOR1,7.36093225,4.8451165,4.73303,6.385125,5.4968295,5.67662
ADIPOR2,54.3379,38.2048,42.2867,68.023,45.2849,43.8265
ADIRF,0.437819,0,0.139304,0.4682,0.440559,0
ADK,4.2040405,3.526007,3.9461445,5.29273475,4.978051,4.7887775
ADM,63.4818,4.83053,33.7909,16.2456,17.51,0.649269
ADM2,10.7308,2.79068,4.07973,8.59934,6.0808,3.15269
ADM5,9.14556,7.60427,9.33065,6.62643,4.15126,6.97128
ADNP,9.33019,7.5277798,6.895306382,12.459933,8.829260602,9.3853704
ADNP2,19.4356,16.4987,14.1577,23.1237,17.607,22.0521
ADO,19.1381,20.9354,17.0636,21.0363,19.2847,19.862
ADORA1,2.554535,1.50501,1.434971,4.40936,3.0475545,1.2592625
ADORA2A,0,0.280498008,0.1759094,0.020812,0.073909,0.0872658
ADORA2B,5.31265,1.27836,5.47314,4.71139,3.92675,3.12207
ADORA3,0,0,0,0,0,0
ADPGK,24.15937667,19.80074667,15.36831667,26.27546,17.97163333,16.86931333
ADPRH,0.122973333,0.145357,0.052169333,0.249912,0.139238333,0.008029633
ADPRHL1,0.517025,1.470255,0.427711,0.75563,0.8696255,1.154575
ADPRHL2,19.7921,23.3537,15.4981,26.1591,20.7566,20.1404
ADPRM,3.2727,3.92495,3.8689,3.79106,3.72966,3.65597
ADRA1A,0.046250843,0.015367571,0.054512471,0.040152143,0.024030857,0.068763793
ADRA1B,0,0,0,0,0.0232365,0.108562
ADRA1D,0.204328,0.174314,0.146277,0.273133,0.501166,0.150095
ADRA2A,1.26124,3.09706,1.15508,1.98668,0.41161,18.3493
ADRA2B,0.257054,0.253033,0.188878,0.169164,0.149228,0.232402
ADRA2C,13.1484,10.4466,1.65502,42.8005,8.94162,0.339641
ADRB1,0.0724383,0.0810287,0.0921351,0.051117,0.0357494,0.0555345
ADRB2,1.7569,1.2931,1.57836,1.3999,1.6379,1.41711
ADRB3,0,0,0,0,0,0.0303817
ADRM1,17.27049325,16.427969,11.01652575,15.38289125,13.3432475,16.05621325
ADSL,20.743955,17.9711425,16.4929025,24.7768375,23.2720025,17.8043875
ADSS,20.9337,22.4995,15.2993,30.4111,24.7241,21.4071
ADSSL1,0.56859,0.47352,0.904556667,0.819277333,1.219526667,0.556896667
ADTRP,0,0,0,0,0,0
AEBP1,67.7014,54.2018,44.6381,67.8056,39.8381,28.6479
AEBP2,2.118456675,1.809240667,1.918977667,2.533859,2.220258667,2.56418209
AEN,42.8489,25.4781,35.9266,31.0163,39.9103,45.7302
AES,17.08882,28.197362,14.14171633,24.51121,20.038927,18.13608
AFAP1,1.944281,2.6054,2.21813,2.04882,2.333432,3.650365
AFAP1L1,0.174717525,0.25791875,0.1696261,0.26172475,0.11550715,0.07999311
AFAP1L2,0.3989328,1.0440408,0.011117382,0.458697202,0.673491,0.1123096
AFDN,12.55528667,11.01379667,11.7659,19.00301333,12.66617333,15.85996667
AFF1,1.140598375,1.370657556,1.07803225,1.303113145,1.31708265,2.08529975
AFF2,0.229670329,0.399803878,0.15186184,0.245246653,0.108378913,0.556573233
AFF3,0.8838843,2.7001584,0.489160872,0.922006242,1.75846545,1.228258
AFF4,15.3157,12.7217,13.6468,21.5715,15.3333,17.7754
AFG1L,0.474145,0.392027,0.4002828,0.7024,0.485913333,0.539155333
AFG3L1P,4.562514333,4.191618,5.451603333,4.301388667,3.206432333,4.370103667
AFG3L2,43.9498,33.0361,32.0161,70.3996,45.1055,37.7593
AFM,0,0,0,0,0,0
AFMID,3.404263333,3.685213333,4.20376,3.471383333,3.257183,3.396484667
AFP,0,0,0,0,0,0
AFTPH,1.987384067,2.164949667,1.766349,2.921673967,2.094388333,2.47952
AGA,6.581233333,6.908063333,3.097552667,8.39391,7.21176,7.644487667
AGAP1,3.534166667,3.0814271,2.643844667,3.826816667,3.171573333,3.786208
AGAP11,0.527317,0.329762,0.53653,0.41201,0.277274,0.0318521
AGAP2,1.799375,1.52939,0.619597,1.1653205,0.333021,0.469492
AGAP3,5.2185622,4.714844,4.1801579,4.57056,3.9584324,7.3997166
AGAP4,5.5587,6.171736667,5.976826667,6.096956667,3.605638,4.327133333
AGAP5,7.25088,4.32286,7.02248,5.79509,3.89473,5.01129
AGAP6,16.653,12.5308,22.1387,14.0154,10.2812,12.6156
AGAP9,11.9022,10.2871,10.487,6.82597,4.59338,9.12769
AGBL1,0,0,0.0169961,0,0,0
AGBL2,0.0369435,0.126067,0.0533038,0.0197535,0,0.0218851
AGBL3,0.17314,0.154196,0.168196,0.157716,0.0729908,0.0760317
AGBL4,0.105365677,0.078405488,0.0760306,0.1363536,0.048866902,0.2065046
AGBL5,10.50502667,8.86564,8.36672,10.45461333,8.478729997,11.63030333
AGER,2.350832,1.9842241,3.019819,2.2559684,1.326975,1.93417116
AGFG1,2.22768275,1.903142,2.089440275,2.80350375,2.11891375,2.6710525
AGFG2,1.86781,1.89366,1.8604,2.63428,1.8795,2.29073
AGGF1,10.1319,9.49567,9.60215,12.7698,11.2295,13.4905
AGK,24.5223,12.989,20.7428,26.4706,23.5383,20.9317
AGL,1.19844878,1.246689965,1.156755062,2.30159345,1.378214763,1.485045644
AGMAT,1.82065,1.16983,1.61217,2.03482,1.11217,0.883917
AGMO,0.724689,0.245645,0.24023,0.578458,0.426976,0.296349
AGO1,2.503576667,3.21612,2.8638,3.546953333,2.465903333,4.70486
AGO2,4.7370833,4.1161375,3.90508,6.21439,3.711344,5.115235
AGO3,1.536495,1.1319075,1.54473,2.09035,1.23506,1.48531
AGO4,2.98072,3.10208,3.50215,4.54026,2.71567,4.82528
AGPAT1,32.56395,25.36445,19.15815,32.37585,23.4847,31.32335
AGPAT2,2.797293,1.82446258,2.106228,6.549775,1.649805,5.278005
AGPAT3,3.82433,2.56121,1.852735,5.05847,3.0028545,3.063309
AGPAT4,20.5775,17.189,19.5414,26.5165,17.2579,20.9897
AGPAT5,47.9868,30.661,30.6819,55.7028,33.1554,29.116
AGPS,10.2015,9.80234,7.63451,16.7508,13.1209,8.75556
AGR2,0,0,0,0,0,0
AGR3,0,0,0,0,0,0
AGRN,116.48875,42.57205,82.1046,78.4775,52.83395,92.10625
AGRP,0.119869,0.306784,0.114418,0.128187,0.180929,0.140885
AGT,0.052808,0.180204,0.100813,0.141181,0.458319,0
AGTPBP1,3.603468742,2.96504,2.85628,4.11379165,3.500702,4.2668579
AGTR1,2.0400232,0.0266116,0.1191014,0.01334336,0.0329584,0.102656
AGTR2,0,0,0,0,0,0
AGTRAP,13.3058166,6.796965,11.032917,16.8029476,10.747202,11.237984
AGXT,0,0,0,0,0.0345617,0
AGXT2,0,0,0,0,0,0
AHCTF1,5.6794795,3.59037475,4.3134625,7.1523,5.20208375,4.31163675
AHCY,37.48947987,28.46740868,22.680638,33.96912482,33.3335804,30.1153884
AHCYL1,8.815856,7.1780466,8.689074,11.1773,9.28262126,10.344633
AHCYL2,2.029116,1.8549395,2.107410975,2.401209325,2.30318775,2.363525
AHDC1,11.5035,13.5278,5.06108,11.7028,9.59828,10.764
AHI1,0.864475236,0.8176074,1.2492038,1.443969,0.8476808,1.32444
AHNAK,0.932055968,0.556591658,0.201652913,1.435568405,0.37081135,0.131197508
AHNAK2,0.18598255,0.045542255,0.2810824,0.12238075,0.051984935,0.6314845
AHR,0.66414,2.11973,0.841245,0.561048,0.566298,0.587791
AHRR,0.4870055,0.933990013,0.21704066,0.699315,0.183591,0.4575485
AHSA1,36.69495,37.049775,26.2097,42.4297,38.931885,32.02172
AHSG,0,0,0,0,0,0
AHSP,0,0,0,0,0,0
AICDA,3.69E-07,4.70E-07,7.09E-07,3.03E-07,6.27E-07,4.27E-07
AIDA,29.0401,26.3418,21.8163,32.7805,28.5284,36.8441
AIF1,0,0,0,0,0,0
AIF1L,8.5650025,8.063729,7.2686705,8.110628501,9.0030935,10.9332
AIFM1,10.209583,7.3814266,6.4447516,12.005982,13.5504078,9.1843416
AIFM2,0.1976266,0.335338,0.215707,0.324526,0.14041785,0.2813825
AIFM3,0.015042025,0.031422823,0.04307425,0.016085825,0.02223825,0.00883965
AIG1,8.88358875,7.851615,6.2946575,18.7705475,7.81101975,4.2137975
AIM2,1.64838,1.31764,0.762211,1.23877,0.604096,1.29103
AIMP1,8.867686667,6.320384333,7.206136,11.02231333,7.969605,6.099654667
AIMP2,26.0503,20.7399,13.8112,31.4325,28.1231,20.5362
AIP,9.882335333,8.106566667,6.640033333,7.730576,9.965433333,9.767133333
AIPL1,0.012894498,0.021065668,0.026569358,0.026513041,0.014008196,0.01760743
AIRE,0.376586,0.129429,0.58284,0.35824,0.137009,0.224723
AJAP1,0.184818,0.3723015,0.0662345,1.17269,0.4798405,0.2035035
AJM1,2.27067,3.13199,1.19512,1.72473,1.71366,2.86831
AJUBA,4.508272667,2.793666,1.548952,3.230334667,3.309064,3.233026333
AK1,2.290748,2.689725667,2.327776667,2.03994,2.583142333,2.958132667
AK2,6.450365556,7.497414444,6.774865556,5.196061,5.222076111,5.209721111
AK3,4.457917,4.1354686,3.853521298,5.5120526,4.295936239,4.898864
AK4,1.628549,1.57371475,2.51723,1.980464355,1.42507375,4.6269475
AK5,0.3410635,0.23106,0.2968295,0.3325485,0.3860975,0.2004305
AK6,13.767605,13.587085,10.693055,18.62848,16.9251575,13.49573
AK7,0.428589,0.0911301,0.00152224,0.11869,0.888856,0.496874
AK8,0.160058133,0.124311367,0.215881333,0.358374,0.126803333,0.132099
AK9,0.640887,0.7293525,0.60449985,1.393166,0.96695735,1.283096
AKAIN1,0,0,0,0.032156,0,0
AKAP1,17.20280667,12.219296,18.01861,17.17042333,12.5932,11.481765
AKAP10,6.1829,6.33261,6.432,7.60105,5.95953,6.95687
AKAP11,22.2255,11.1456,13.4207,24.5386,17.2789,16.0752
AKAP12,19.3413017,14.369815,13.65535791,30.087265,18.531808,15.0275795
AKAP13,4.683329967,4.266703268,3.5764218,6.325956667,4.046963333,5.024625667
AKAP14,0.050189,0,0,0,0,0
AKAP17A,16.38095,15.728165,16.5569,15.91437,11.37067,14.319215
AKAP2,8.34804,6.19179,6.185066667,10.21541333,9.09573,4.6566
AKAP3,0.2691825,0.308379845,0.15335165,0.504678379,0.346108004,0.2695065
AKAP4,0,0,0,0,0,0
AKAP5,1.10093,0.939762,1.0385,1.14821,1.14224,0.878147
AKAP6,0.791677,0.639019,1.22071,1.10711,1.46611,3.17794
AKAP7,0.641916,0.570147667,0.61973,0.669103,0.640769333,0.905933333
AKAP8,15.9943,15.2248,15.1063,18.7246,14.245,16.2921
AKAP8L,17.14406,17.03624333,19.45436667,20.4895,14.03474633,17.38476667
AKAP9,8.4462,6.56829,5.3248,12.408605,5.38782,5.788225
AKIP1,2.294984667,2.528008333,1.90944,2.74582,2.3145545,2.788971833
AKIRIN1,23.441265,24.98105077,16.48721,29.846165,25.473181,26.653705
AKIRIN2,26.2207,26.5986,21.6282,29.262,25.9414,36.2132
AKNA,3.327199033,1.140403333,1.885151,2.274142333,2.33362,2.100909334
AKNAD1,0.225024,0.04769445,0.4655975,0.1055695,0.03498995,0.222731
AKR1A1,19.597725,17.8317725,21.00773,20.98568,20.15527,21.074975
AKR1B1,56.50751,63.741865,45.5785,55.0133,52.553765,58.938795
AKR1B10,0.139489,0.153445,0.133169,0.187006,0,0.0701054
AKR1B15,0.628092,0.191368,0.599532,0.479769,0.440159,0.527295
AKR1C1,2.11653,3.0035,4.36316,3.35188,4.43186,8.66349
AKR1C2,0.34024925,0.27170825,0.60918875,0.699685,0.79721,0.871045
AKR1C3,0,0,0.075433667,0,0.023929433,0.112905
AKR1C4,0,0,0,0,0.0547409,0
AKR1D1,0.114492,0.058815667,0.167525,0.156499333,0.089549334,0.164178
AKR1E2,0.028188333,0.096191,0.0322525,0.010048133,0.074949,0.066261
AKR7A2,7.53075,7.29835,6.04295,7.8612,7.9753,10.40785
AKR7A3,1.17515,1.12062,1.44935,1.47906,1.67404,1.03635
AKT1,17.20770903,18.47369667,13.73726667,17.57983333,14.46454333,20.26293
AKT1S1,3.26679,3.774074,2.100943,2.83793,2.6003652,3.922782
AKT2,5.37999,5.1745125,5.684475,5.29929,4.0151805,5.559471501
AKT3,1.923987667,1.629854,1.807274,3.238533333,2.00421,2.335837
AKTIP,2.63409,2.115481333,2.736056,3.157758667,2.382826667,3.6318
AL008638.2,0,0,0,0,0.0218523,0.0340318
AL008729.1,1.62052,1.590945,2.318615,1.196199,1.255085,1.1004345
AL049557.1,5.93E-05,0.0626911,2.23097,1.03101,2.34427,1.96282
AL109810.2,0,0,0,0,0,0
AL121899.1,0.422103,0.900248,0.906545,0.902786,0.637116,0.248054
AL162231.1,1.230550022,1.441973333,1.14989,1.4065,1.005169,1.157321333
AL353753.1,0.194912,0.29545,0.481393,0.476514,0.269365,0.2702
AL358075.4,0,0,0,0,0,0
AL451085.2,1.65274,2.27425,2.38291,1.37764,1.59066,2.02476
AL672043.1,0,0,0,0,0,0
ALAD,3.26312,2.592363333,3.698228667,3.200897,2.595786667,3.387695667
ALAS1,5.580424,4.7762225,4.4519975,5.97286825,5.5912775,5.86472
ALAS2,0.046319667,0.010537133,0.0235796,0.037150333,0,0.014516967
ALB,0.0591875,0.07574,0.197736,0.221531,0.134005,0
ALCAM,4.1286975,8.79124855,2.65988225,2.90709475,3.26393925,2.33851625
ALDH16A1,7.57744,8.46828,4.585668,7.71065,7.17449905,8.83579
ALDH18A1,21.9949898,12.88014705,15.01036065,25.38626691,17.3807381,13.33801794
ALDH1A1,0,0.049707,0,0,0,0
ALDH1A2,0.0095178,0.050986,0.019900525,0.005573825,0.01573425,0.018377875
ALDH1A3,8.05E-08,0.3253155,0,0.061992,0.076753,0
ALDH1B1,26.156,14.1132,19.4399,27.0124,27.8028,25.759
ALDH1L1,0.03321325,0.014167275,0.021537075,0.01809655,0.06955625,0.0397785
ALDH1L2,4.15829,0.986475,1.580385039,3.519545004,2.49527501,1.51925468
ALDH2,22.53249,23.4097,14.18362,29.584755,34.84535,13.141
ALDH3A1,0,0.009680975,0.0433275,0.043372193,0.01712835,0.026675
ALDH3A2,6.949855,7.34187,5.4140425,10.29036,7.657915,7.1547005
ALDH3B1,0.1008404,0.058740446,0.225448,0.1234822,0.086964653,0.0973474
ALDH3B2,0,0,0,0,0,0
ALDH4A1,2.352107575,1.0781176,1.9152725,2.234005518,2.50991925,3.3621675
ALDH5A1,5.7681565,4.3022535,3.956625,9.802772,5.72411,4.134052
ALDH6A1,2.782510679,2.001418447,2.096566333,3.175114667,2.572340167,3.511394667
ALDH7A1,10.310349,9.9658,7.5982,13.8014,10.6958,12.83343333
ALDH8A1,0.132270333,0.308235,0.233388667,0.226445,0.105218247,0.175017667
ALDH9A1,19.1423,19.9568,16.7536,28.3011,28.5827,22.4984
ALDOA,67.5302314,57.2858384,50.843408,71.206226,62.5724714,59.657206
ALDOB,0.113427,0.072574,0.0812018,0.181946,0.0642018,0.0333284
ALDOC,10.9277,5.26269,13.9217,11.4518,8.31355,6.99146
ALG1,26.3768,23.0046,16.014,30.2418,19.6806,17.737
ALG10,10.3392,4.31674,7.47847,11.9047,7.35761,5.53511
ALG10B,7.813595,4.743625,6.596155,9.94709,5.620205,6.717895
ALG11,8.13604,4.722684,5.5074375,11.384016,5.3304295,6.2215385
ALG12,25.717,21.1452,20.6045,27.0349,18.5961,18.5664
ALG13,0.875564352,0.566939934,1.201073269,1.252495329,1.068343381,1.316621382
ALG14,7.02895,6.5179,6.7458,8.82395,6.246095,6.51025
ALG1L,1.791335,1.070605,1.05839,1.765995,1.681262,2.27405
ALG1L2,0.98264,0.665481,1.40872,1.22583,0.505503,1.6804
ALG2,13.332455,10.16533,9.674795,16.973965,10.96443,10.033395
ALG3,13.6966375,10.68925175,7.5809125,14.318593,9.89041575,8.309725
ALG5,32.63095,21.98005,25.20565,46.3555,23.46405,17.611
ALG6,15.9571,12.0444,18.5345,15.9014,16.1764,11.1785
ALG8,66.27035,43.865065,46.3669,72.70056,47.6723,44.40486
ALG9,1.1299875,1.49361,1.02619975,2.857155,1.5066325,1.8143975
ALK,1.38223,0.6048045,2.485593,0.5828505,0.442432,2.33948
ALKAL1,0.335139,0.114364,0.12796,0.358394,0.202341,0
ALKAL2,0.695427,3.10328,0.102124,1.54457,1.25153,0.18862
ALKBH1,4.91535,5.18529,4.46481,7.60204,6.50174,5.80819
ALKBH2,7.374226,8.480128262,9.097186,7.79438,8.2011632,8.22687358
ALKBH3,8.3713,5.54573,7.14248,9.05223,3.67066,6.48605
ALKBH4,7.04329,7.9785,5.85662,8.21989,6.90908,8.32495
ALKBH5,19.3617,25.0579,14.1851,20.4356,17.9065,28.3656
ALKBH6,3.481663333,3.03176,3.458623333,2.498073333,2.140452333,3.561986667
ALKBH7,22.8753,33.7763,18.0679,24.5838,27.0406,30.7087
ALKBH8,2.20604,2.29573,1.89541,3.190985,2.1571395,2.31905
ALLC,0,0.176578,0.0493927,0,0.390521,0.121636
ALMS1,10.1509,6.12698,6.92805,13.4955,8.33991,9.84079
ALOX12,1.14157,0.923939,0.92202,0.688647,0.530175,0.58485
ALOX12B,0.0548003,0,0.0784626,0.0293015,0,0
ALOX12P2,0.015708,0.01045345,0.01499375,0.0262073,0.01185475,0.0144017
ALOX15,0,0.0216606,0.0972356,0.0271452,0.019164,0.0297457
ALOX15B,0.045891,0.04698,0.035043333,0.058890333,0.0277069,0.055789
ALOX5,0.00573988,0.01469024,0.01095778,0.01227638,0.00433186,0.0337312
ALOX5AP,0,0,0,0,0.03551,0.0553015
ALOXE3,0.02069475,0,0,0,0,0
ALPG,0,0,0,0,0,0.303005
ALPI,0,0,0,0,0,0
ALPK1,0.174316703,0.199912027,0.206639,0.173433667,0.149883667,0.121742333
ALPK2,0.24504,0.0149318,0.0250604,0.168457,0.350046,0.0514289
ALPK3,0.0752341,0.0493715,0.127054,0.16091,0.0917195,0.163246
ALPL,44.39533333,14.48964,20.70220667,31.42354343,18.85268,26.62476667
ALPP,0.0487764,0.0583433,0.0679243,0.0487178,0.0187749,0.130989
ALS2,5.53959,4.466655,4.596865,7.61668,5.21198,5.99529
ALS2CL,0.115009,0.047573225,0.163251,0.085882098,0.084677,0.03193975
ALS2CR12,0.0904285,0.0171434,0.09590725,0.064469,0.03791425,0.059046175
ALX1,0.947908,0.657043,1.01791,1.07704,0.223556,2.71562
ALX3,5.07322,4.02804,4.0754,4.40466,2.72939,4.01448
ALX4,0.378654,0.050474,0,1.20214,0.035721,0
ALYREF,137.694,178.785,102.527,131.486,121.429,157.719
AMACR,1.697496667,1.7462757,1.380061333,1.6159306,1.88984,2.113003333
AMBN,0,0.0300768,0,0,0,0
AMBP,0.522272,0.356444,0.249262,0.390959,2.20727,0.797992
AMBRA1,2.44354,2.738237815,1.7846925,3.5247305,2.3604055,2.5295325
AMD1,8.053966325,7.458036122,6.958986,9.987835372,7.60019533,8.955652
AMDHD1,0.26075,0.528314,0.497786,0.557687,0.639555,0.88109
AMDHD2,5.23939,4.32375,3.491793333,5.09879,3.235983333,4.240643333
AMELX,0,0,0,0,0,0
AMELY,0,0,0,0,0,0
AMER1,7.26314,5.03002,5.51633,9.39133,5.14396,5.08808
AMER2,0.791882,1.770955,0.560085,2.608175,0.6284005,0.251613
AMER3,0.129294589,0.068611158,0.060957001,0.108163,0.036225502,0.165707825
AMFR,15.371,11.37226667,10.85339933,23.57770667,14.12228333,15.46810967
AMH,27.21,53.9802,26.1649,31.488,8.48131,35.8733
AMHR2,0,0,0,0.015000267,0.0317581,0.016486233
AMIGO1,5.51138,4.40123,2.94267,7.85844,5.07105,4.51071
AMIGO2,0.9564324,0.58220965,0.5559,0.907083,0.887898,0.206638
AMIGO3,6.25943,6.48149,4.11309,6.03896,3.78259,5.491
AMMECR1,2.477961667,2.298277333,2.256184923,4.220500857,3.150705,3.023773373
AMMECR1L,6.7707055,6.30748,5.929485,8.672125,6.270586,6.91823
AMN,0.236161,0.161177,0.090169,0.101019,0.106938,0.16654
AMN1,0.8007996,0.7970636,1.0552884,1.159214852,0.910234,0.8400934
AMOT,9.48552,10.247355,18.68345,13.57895,14.2416,21.01715
AMOTL1,9.893715,8.60857,8.661955,10.962565,8.785205,10.26477
AMOTL2,4.990547,2.745211,1.754849289,3.36261115,3.929778667,4.203911
AMPD1,0,0,0,0,0,0
AMPD2,5.556952,4.079766967,4.67717,4.807055167,3.953384333,4.626765833
AMPD3,0.102204021,0.04908592,0.1259864,0.119881741,0.0885922,0.0176021
AMPH,6.92787,6.146415,9.21559,8.004225,7.2054,11.19396
AMT,1.2092562,1.382807677,3.0580854,2.161068,1.419460072,1.642826
AMTN,0,0,0,0,0,0
AMY1A,0,0,0,0,0,0
AMY1B,0,0,0,0,0,0
AMY1C,0,0,0,0,0,0
AMY2A,0.103158,0,0.0527349,0.0552319,0.0375753,0.0594628
AMY2B,3.35376,4.61655,5.24208,4.18121,1.68692,3.06778
AMZ1,0.037019667,0.0267377,0.040347667,0.043567,0.025460533,0.042850733
AMZ2,1.796686494,1.583084275,2.28950759,1.979165408,1.617047615,2.128867317
ANAPC1,21.9983,16.4004,16.8839,26.0841,19.0963,16.6182
ANAPC10,0.53060172,0.451542603,0.3489483,0.52613857,0.46322307,0.3756944
ANAPC11,5.584099357,9.056494,7.409983357,5.421717771,5.784672571,6.429592071
ANAPC13,15.75907233,12.28132067,12.742,16.18577,16.72237333,15.78051133
ANAPC15,2.021691092,2.995991108,1.898740638,2.664584143,2.761412027,3.209698096
ANAPC16,2.6588885,2.423059,2.1593185,2.95303225,2.37236225,2.377065
ANAPC2,19.1671,21.6159,14.1604,20.7126,14.1801,20.485
ANAPC4,7.173535,8.054535,8.818495,10.953675,6.94205,8.29579
ANAPC5,18.068948,17.84357333,17.08867333,19.55679333,17.20280016,18.82800614
ANAPC7,20.3741,22.543665,19.542065,30.1041,23.87205,20.0551
ANG,2.880015,0.1068245,2.151435,4.82066,2.276384,1.5464055
ANGEL1,39.8223,22.1164,35.8896,39.319,26.7948,28.7028
ANGEL2,1.702833833,1.569817983,1.359233183,2.450816671,1.559595488,1.94458824
ANGPT1,3.80812,3.2801,4.642086667,1.088202,5.20723,3.72862
ANGPT2,0.083130667,0.141268333,0.094528,0.142721667,0.144523333,0.086602
ANGPT4,0.0907985,0.069714,0.067148,0.03327445,0.068495,0.0713315
ANGPTL1,0.580615,8.05307,0.125145,22.1323,0.819833,0.0220133
ANGPTL2,41.8919,23.0912,32.4329,47.1828,33.9709,34.7604
ANGPTL3,0.0456939,0,0.0872323,0.0488647,0.0517274,0.0268526
ANGPTL4,0.066723333,0.031802269,0.050951667,0.079729667,0.070498,0.073023333
ANGPTL5,0.0291466,0,0.0556425,0.0623383,0.0219968,0
ANGPTL6,0.0910485,0.0656815,0.05777,0.2477005,0.1108,0.1185555
ANGPTL7,0.030261,0.0258159,0,0.0323609,0.0456756,0
ANGPTL8,0.198497,0.0846697,0.568413,0.212271,0.299609,0.233299
ANHX,0,0,0,0,0,0
ANK1,0.118041938,0.061183325,0.190091181,0.02994725,0.186930938,0.174576126
ANK2,0.468428,0.238736,0.385382,0.716704,0.578672,0.62206
ANK3,2.288684,1.64879178,1.9495476,3.529802,2.4446664,2.299125
ANKAR,0.281545,0.391887,0.509197,0.618011,0.369045,0.522486
ANKDD1A,2.44883,2.2251,2.14962,2.68344,2.30772,1.26935
ANKDD1B,0.0268053,0.0228678,0.0767591,0,0.080919,0.0945148
ANKEF1,0.249185333,0.30785,0.411043333,0.297777033,0.484386667,0.508293334
ANKFN1,0.0567134,0.0967653,0.0812018,0.242595,0.34241,0.0999851
ANKFY1,6.140720675,6.48160825,6.221746345,8.4302875,5.245840475,6.9275175
ANKH,2.73253,2.81663,2.86352,2.90599,2.09165,3.42599
ANKHD1,8.44773546,5.4710775,6.972665,11.83297,7.407668571,8.087909311
ANKHD1-EIF4EBP3,11.9242,9.34445,10.2393,14.8199,11.5491,8.83122
ANKIB1,9.50545,8.43427,9.42686,11.614,8.17227,9.8035
ANKK1,0.143483,0.0725917,0.0514308,0,0.0424609,0.0317799
ANKLE1,1.004278975,0.621229406,0.778076,0.935200802,0.946657188,0.49422
