"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
585,247.66498855998,262.66245323202,"[C6H13O3]+",133.08592,"C6H12O3_M+H",98905.5546875,72030.53125,NA,61326.05078125,261380.3125,273632.96875,306927.1875,283852,291081.25,306477.53125,302518.5,327139.0625,286367.1875,299710.78125,302997.78125,337953,330869.5625,315460.3125,63515.84765625,61190.95703125,58378.67578125,67088.1640625,83532.984375,58404.20703125,72011.84375,68161.109375,77953.3515625,76001.3828125,64587.2734375,59775.77734375,63539.0390625,59244.3125,58818.14453125,1567407.875,1625042,1273128.375,1451455.375,67373.8046875,61904.40234375,65583.3515625,80770.9296875,55573.7421875,65884.84375,110740.40625,53622.33984375,67147.2265625,62271.3984375,63998.73046875,62041.265625,68051.25,77307.453125,69022.84375,56308.45703125,71414.4296875,54176.734375,72561.2890625,59117.59765625
587,78.61801740798,102.41870368002,"[C10H13]+",133.10118,"C10H12_M+H",34496.4765625,34876.75,NA,23745.017578125,28613.341796875,34427.3984375,34910.18359375,46328.60546875,44944.94140625,46713.02734375,53007.8515625,53261.66015625,57359.7265625,62169.82421875,66126.65625,63755.40625,64375.65234375,71224.3046875,28512.90234375,23083.728515625,20260.7578125,29971.251953125,8791.369140625,6737.939453125,35431.07421875,34732.8828125,27793.619140625,27692.48046875,5177.74951171875,29118.14453125,8799.4697265625,35680.32421875,38692.2734375,34079.58984375,25233.7578125,33717.24609375,29039.826171875,33252.8671875,91409.2109375,4857.34033203125,40935.1484375,36121.2890625,43230.7265625,24081.474609375,22628.609375,30689.474609375,41482.03515625,36204.58984375,6873.84521484375,38933.24609375,6287.21533203125,23075.712890625,24654.283203125,6768.7646484375,20734.89453125,38917.81640625,24530.552734375
589,407.5,433.75,"[C5H13N2O2]+",133.09715,"C5H12N2O2_M+H; C5H9NO2_M+NH4",9174.537109375,6169.64697265625,NA,6600.40771484375,24138.796875,29175.9921875,30466.5703125,26591.298828125,31998.919921875,33194.4765625,28761.52734375,26852.767578125,27101.087890625,32034.4765625,26940.533203125,33224.83203125,31263.8515625,32023.9921875,27379.71875,37425.10546875,24907.951171875,29767.572265625,50690.75,28446.11328125,36634.984375,61284.41796875,28700.015625,25700.6171875,43183.85546875,32129.412109375,41521.8125,34459.734375,47765.80078125,32511.927734375,44408.34375,39345.46875,33631.1953125,25099.869140625,29585.89453125,48001.8046875,32058.37109375,22217.234375,38930.828125,28933.138671875,28251.2265625,31933.693359375,38719.2734375,31617.3203125,31676.31640625,29351.4140625,41609.28125,30635.837890625,31735.353515625,26423.236328125,29083.564453125,31360.294921875,29528.626953125
590,433.75,460,"[C5H13N2O2]+",133.09715,"C5H12N2O2_M+H; C5H9NO2_M+NH4",9174.537109375,6725.70654296875,NA,8205.197265625,24138.796875,29175.9921875,30466.5703125,26591.298828125,31998.919921875,33194.4765625,28761.52734375,26852.767578125,27101.087890625,32034.4765625,26940.533203125,33224.83203125,31263.8515625,32023.9921875,27379.71875,37425.10546875,24907.951171875,29767.572265625,50690.75,28446.11328125,36634.984375,61284.41796875,28700.015625,25700.6171875,43183.85546875,32129.412109375,41521.8125,34459.734375,47765.80078125,32511.927734375,44408.34375,39345.46875,33631.1953125,25099.869140625,29585.89453125,48001.8046875,32058.37109375,22217.234375,38930.828125,28933.138671875,28251.2265625,31933.693359375,38719.2734375,31617.3203125,31676.31640625,29351.4140625,41609.28125,30635.837890625,31735.353515625,26423.236328125,29083.564453125,31360.294921875,29528.626953125
591,31.71434815998,44.35833876798,"[C8H8NO]+",134.06004,"C8H9NO2_M+H-H2O; C8H7NO_M+H",12832.62890625,14061.890625,NA,10665.2041015625,3318292,3080962.25,3014090,3118519.25,3031118.25,2964517.75,2962398,2862997.25,2936469.75,3203138,3155339.25,3307591.25,3278421.5,3295691,6040906,4277937,6085288,8118987.5,10323783,3311243.25,4617970.5,3269495.5,6115376.5,3909636.25,5017299.5,4775391.5,4830502.5,4732289,6099310.5,4963140.5,3330718,1117903.625,2421759.75,3244652.75,2068560.25,4826837.5,2910974.75,6376908,5854831,3697060.75,4354188,4919686.5,1061034.125,3468905.75,5246364.5,3595093.5,5062100,3603382,4436396.5,5176445,4577576.5,3857189,1898704.125
593,138.11455798398,153.41800076802,"[C8H8NO]+",134.06004,"C8H9NO2_M+H-H2O; C8H7NO_M+H",9593.2001953125,9332.07421875,NA,7647.5029296875,33657.20703125,30072.73046875,34853.73828125,29905.546875,33306.76171875,30674.830078125,34768.9765625,29696.470703125,32719.369140625,38533.58984375,32273.345703125,32813.40625,34894.65625,37248.96875,31993.212890625,27662.962890625,39189.84375,27191.86328125,30963.13671875,33699.3515625,26809.90234375,45785.84765625,34663.9296875,31323.40625,36394.26171875,35597.34375,48891.01953125,35718.234375,33057.3828125,34605.0390625,41415.39453125,42604.2109375,34798.171875,35935.26953125,33704.4296875,45902.58203125,47101.07421875,32938.03515625,41967.80859375,30421.19140625,34740.3359375,42703.07421875,34476.11328125,29465.1328125,36577.20703125,33032.37109375,42149.5390625,36447.34375,35304.1015625,40949.4375,44007.9296875,36620.20703125,31919.1953125
594,277.5,290,"[C9H12N]+",134.09642,"C9H8_M+NH4; C9H11N_M+H",10423.7109375,10449.703125,NA,11419.3876953125,42963.66015625,44751.2109375,10309.3994140625,31864.900390625,46591.49609375,29455.3203125,31458.21484375,28640.8125,33327.86328125,35781.78125,37122.94140625,10530.43359375,19662.048828125,17374.458984375,7466.90576171875,9824.76953125,12646.1962890625,8998.0185546875,7624.95361328125,11920.0576171875,10641.0888671875,8589.6240234375,8280.439453125,7823.76025390625,9222.8701171875,9767.0888671875,8598.7119140625,11875.9404296875,10105.966796875,102337.6796875,166280.609375,131868.59375,121323.9375,9481.9091796875,13028.287109375,10516.775390625,11542.04296875,9437.6787109375,10321.115234375,8849.2705078125,9563.6953125,12114.0830078125,9459.1630859375,12352.3974609375,14161.693359375,9378.48046875,11771.1982421875,11205.349609375,12144.087890625,7194.59716796875,12181.91796875,8743.2109375,8972.67578125
595,355,385,"[C6H16NO2]+",134.11755,"C6H12O2_M+NH4",26324.029296875,28831.044921875,NA,31314.3515625,221622.3125,257195.328125,223738.890625,236399.140625,253583.109375,242278.390625,254540.203125,251244.03125,235314.59375,278342.21875,287321.40625,289643.125,302174.3125,262169.46875,19059.013671875,28879.7578125,119849.09375,296603.5625,19832.134765625,36148.26171875,19448.482421875,28829.935546875,34088.37890625,40731.60546875,68924.1171875,39224.16796875,19537.150390625,24458.3359375,20021.544921875,51336.46484375,20084.541015625,37943.96484375,17148.455078125,22948.447265625,20520.6640625,63829.55078125,27424.916015625,740588.9375,26032.978515625,31060.34765625,36071.765625,16058.4091796875,134948.234375,69049.21875,21416.541015625,60358.01171875,34251.33203125,50703.23828125,26532.375,58201.1171875,30855.265625,24985.306640625,25821.1953125
596,313.75,332.5,"[CH4NaO4S]+",134.97225,"CH4O4S_M+Na",15849.3037109375,19962.2265625,4459.962890625,7823.1826171875,6072.5634765625,25072.556640625,28335.974609375,48095.2109375,32933.3828125,4514.91064453125,51607.66796875,6022.7841796875,45589.2734375,38081.10546875,42333.62109375,35432.9765625,43335.41015625,48760.7578125,47215.0703125,40083.40625,44073.85546875,38899.6171875,14436.16015625,39013.984375,12436.021484375,48750.83203125,10694.607421875,39580.53515625,42964.3203125,9800.7744140625,33759.01171875,41912.140625,42055.42578125,14693.482421875,57463.33203125,34358.40625,10863.931640625,22218,41865.6171875,44144.73046875,39776.73828125,46685.15234375,14129.822265625,45612.73046875,40075.73828125,11333.7099609375,35182.33203125,42230.4296875,42906.33984375,51840.796875,43234.140625,41832.05078125,33685.55078125,23661.982421875,47316.55078125,48510.1796875,43452.625
598,323.45587543998,345.63403134402,"[C3H5Na2O3]+",135.00286,"C3H5NaO3_M+Na",10835.2880859375,8455.7529296875,NA,NA,972902.3125,1137696.125,992016.1875,1002901.375,1086666.875,1138382,974067.5,1071813.5,997397.4375,890488.9375,857885,1051349.375,974418.5,982742.0625,933593.75,1024392.6875,868006.875,934317.875,1106281.375,993549.1875,1158269.5,1062011.75,998314.5625,981184.375,925236.125,1007382.125,1009306.75,1084546.125,950572.75,952458.8125,1034271.625,1090502.25,934920.8125,1007973.8125,984999,1035691,853953.5,845691.625,957710.75,966583.9375,893224.875,964179.75,921323.25,975511.3125,1057603.125,916680.25,939095.5625,1007706.375,1024277.1875,894116.75,881310.0625,1008021.4375,935364.5625
599,345.63403134402,350.35743270402,"[C3H5Na2O3]+",135.00286,"C3H5NaO3_M+Na",10835.2880859375,4661.310546875,NA,NA,834748,906473.0625,914495.9375,800601.75,860509.1875,861327.875,895854,838537.875,842993.8125,878830.875,839546.8125,822693.25,845712.0625,781369.625,785514.4375,848443.25,850517.1875,799234.25,902790.125,789471.25,915790.6875,866046.4375,816234.125,865559.5625,837157.8125,863794.4375,771665.375,915741.9375,821949.9375,817346.5625,822492.5625,918537.625,837933.75,790685.6875,791728.9375,792361.6875,784638.4375,728741.75,854159.5625,880571.375,855122.125,867441.25,840448,791695.25,885110.3125,732286.375,792355.6875,849046.8125,860581.875,885201.4375,740369.5625,774628.4375,911739.125
600,337.5,347.5,"[C3H7N2O2S]+",135.02227,"C3H3NO2S_M+NH4",NA,NA,NA,NA,13533.6240234375,15946.642578125,12863.5048828125,13112.0576171875,15824.630859375,15496.8173828125,16865.373046875,17272.5,19800.154296875,24313.70703125,32376.076171875,25786.705078125,26264.671875,29734.025390625,29995.2421875,26536.705078125,27915.77734375,23560.466796875,63091.796875,56447.63671875,28909.12109375,36903.60546875,21257.40234375,21244.984375,16832.697265625,22819.666015625,49782.609375,32342.33203125,31770.4609375,47077.609375,54067.078125,41829.1796875,20295.56640625,25754.89453125,14501.24609375,105645.296875,26703.6015625,20979.5546875,30937.888671875,19400.412109375,23353.26171875,24117.166015625,14862.84765625,13367.37890625,46185.21484375,28154.587890625,35351.296875,17924.70703125,18141.89453125,26864.126953125,27558.41015625,32956.890625,39422.04296875
601,315,327.5,"[C8H9NO]+",135.06786,"C8H8NO_M+H",NA,NA,NA,NA,26638.587890625,26851.890625,22444.978515625,25535.537109375,20876.1796875,26790.015625,19536.125,21898.34765625,18594.03515625,17515.74609375,14638.876953125,22100.888671875,13357.7685546875,11585.185546875,23296.236328125,17856.431640625,15187.7529296875,17887.9921875,21005.05859375,16815.2265625,19919.638671875,21543.822265625,22140.61328125,12281.7470703125,18823.857421875,15097.0458984375,19822.166015625,28666.833984375,16661.21484375,17009.3984375,20248.376953125,32228.171875,18596.57421875,15947.9814453125,12631.578125,26506.912109375,20082.81640625,18556.7109375,21474.7578125,13812.404296875,23115.90625,19644.37109375,8693.791015625,11127.8447265625,17069.66796875,13866.896484375,21251.65234375,19677.357421875,24019.498046875,17311.955078125,22545.05078125,19288.41796875,23677.51171875
602,297.5,305,"[C9H11O]+",135.08044,"C9H10O_M+H; C9H12O2_M+H-H2O",8294.880859375,5780.52392578125,NA,6467.92578125,26001.013671875,31471.513671875,31713.16015625,25764.00390625,30543.0703125,28246.5546875,23141.259765625,33528.98046875,18644.2421875,21959.521484375,23282.853515625,12255.0693359375,15909.65625,14111.3984375,NA,NA,8567.2177734375,NA,8567.1904296875,NA,NA,NA,7284.96240234375,NA,12329.7890625,NA,8936.765625,8321.365234375,7921.74951171875,8876.9521484375,NA,NA,11147.4794921875,NA,17265.43359375,NA,9612.2802734375,8914.990234375,10669.10546875,NA,5483.94921875,NA,460185.3125,NA,9536.705078125,NA,NA,12664.345703125,NA,NA,NA,NA,12861.3759765625
603,104.82104243202,140.94032537598,"[C8H7O2]+",135.04406,"C8H8O3_M+H-H2O; C8H6O2_M+H",7651.0625,6421.19091796875,NA,4255.25927734375,139062.375,146481.75,156649.765625,134711.53125,145901.5,146451.984375,147183.359375,141487.25,148448.671875,158671.140625,161387.734375,180099.359375,172392.8125,172252.109375,182227.5625,112890.875,148073.65625,139850.078125,121216.0703125,189785.671875,133187.890625,239536.84375,166679.671875,139029.296875,147919.1875,187526.375,225872.9375,185085.078125,189260.984375,197131.5,241440.5,208378.34375,194801.734375,179723.21875,169049.5,245305.234375,213214.265625,155855.828125,196896.609375,158580.90625,155100.546875,197784.046875,122950.6171875,130460.3203125,221088.421875,190338.78125,222256.109375,162224.4375,179669.90625,195225.390625,204856.140625,196000.9375,181326.5
604,140.94032537598,158.22185396802,"[C8H7O2]+",135.04406,"C8H8O3_M+H-H2O; C8H6O2_M+H",5352.03173828125,5648.2890625,NA,3227.12915039062,98383.9296875,101149.4609375,92441.5625,105770.3828125,97489.71875,91318.7265625,97503.0234375,105836.2890625,105480.15625,117576.5078125,111757.15625,107469.6640625,114790.0546875,113162.0078125,112405.171875,79688.15625,87492.203125,98680.1796875,74351.625,119224.8203125,77774.7890625,148252.0625,106242.3671875,100691.9453125,102905.3828125,116828.5,135032.765625,115634.203125,116940.4921875,134561.90625,173241.390625,121120.5234375,134652.84375,123752.15625,110690.4453125,188311.953125,155102.75,94116.8203125,140089.953125,92428.0078125,106236.9609375,131334.578125,65838.046875,82181.484375,139844.46875,100766.3515625,115236.5234375,107787.09375,96673.7265625,138122.265625,138126.859375,152033.71875,112307.625
605,84.113600592,104.82104243202,"[C8H7O2]+",135.04406,"C8H8O3_M+H-H2O; C8H6O2_M+H",5204.1103515625,4198.02587890625,NA,3968.16625976562,89739.46875,105905.7890625,97091.546875,95831.6171875,94556.171875,98678.109375,100336.9765625,100143.5390625,112717.0078125,118265.7265625,124545.7890625,143223.859375,106151.15625,116346.9765625,128974.546875,81805.0234375,98703.8046875,102088.5546875,94411.4609375,135794.28125,109349.828125,189025.96875,109523.7578125,112235.203125,124454.4609375,150999.953125,173928.375,126117.859375,141748.90625,155424.640625,189606.9375,158284.109375,143305.25,129872.171875,129457.515625,161570.296875,162774.390625,115569.75,7528.8173828125,109505.578125,102112.6640625,139835.484375,88640.6953125,98126.765625,167964.9375,140912.171875,163314.59375,108304.7578125,119160.9609375,149559.421875,147782.4375,157175.03125,136483.609375
606,103.607719152,126.05777647998,"[C8H11N2]+",135.09167,"C8H7N_M+NH4; C8H10N2_M+H",6175.29638671875,10347.44140625,NA,6797.8525390625,220223.890625,218740.375,225568.5625,231340.40625,227263.421875,223317.21875,214466.109375,230002.734375,251336.515625,266184.9375,242244.84375,270261.4375,262877.5625,274700.125,6846.4951171875,8831.546875,7101.083984375,7435.06787109375,6664.5546875,7242.07861328125,6176.98291015625,422426.0625,958668.125,451266.125,7563.64013671875,919796.75,526351.6875,282670.6875,4947.498046875,5483.7275390625,246498.203125,22524.4140625,6246.1455078125,162351.015625,7463.3935546875,8410.6103515625,6249.82421875,1171782,15270.9345703125,3338480.75,6078.62939453125,8188.89697265625,8571.576171875,11053.1103515625,23152.029296875,485494.15625,1486045.5,668138.125,7552.4755859375,1112630.875,10265.94921875,7285.12646484375,8513.8828125
607,126.05777647998,155.281970006388,"[C8H11N2]+",135.09167,"C8H7N_M+NH4; C8H10N2_M+H",4350.29052734375,5092.3388671875,NA,6797.8525390625,140700.21875,155457.546875,139345.765625,134376.546875,177481.46875,138036.75,140497.28125,137759.265625,144934.234375,148036.828125,147337.3125,134842.265625,154753.84375,148211.46875,5081.6640625,6433.79052734375,7052.44580078125,5534.92919921875,6653.32275390625,5027.2568359375,6072.64453125,250972.1875,591707.3125,248765.1875,4458.73291015625,520205.53125,302909.53125,156771.890625,5667.1103515625,6817.998046875,127237.5859375,10653.375,6096.005859375,79870.25,5446.08740234375,6545.6650390625,6780.255859375,796428.875,6002.40234375,1820003.5,5774.921875,6975.560546875,6774.8125,9369.8232421875,14620.0390625,246528.03125,916208.25,439850.28125,7753.837890625,606359.6875,5550.63427734375,5758.87060546875,4470.1796875
608,158.22185396802,176.299709184,"[C8H7O2]+",135.04406,"C8H8O3_M+H-H2O; C8H6O2_M+H",4259.92626953125,4228.609375,NA,3496.77514648438,40250.26171875,37154.44140625,35082.73046875,38356.77734375,38598.33984375,36714.81640625,37272.5390625,34536.26171875,35625.1484375,39396.53515625,37535.45703125,39357.89453125,40129.8828125,41179.6875,42577.1484375,33275.74609375,32842.640625,33627.12890625,33136.59375,38013.43359375,35651.24609375,52696.9296875,37265.19921875,30269.357421875,33120.4296875,41002.88671875,55981.2890625,36747.8046875,34607.9609375,54786.89453125,59464.6484375,47566.875,46074.74609375,40552.5234375,36275.48828125,69890.15625,55248.9765625,36561.84375,53725.45703125,35828.28125,38751.25,36153.65234375,22940.169921875,28208.75390625,50557.3984375,40079.3125,48657.7734375,33313.421875,39915.171875,43326.2578125,41195.1953125,47394.03125,41850.2265625
609,176.299709184,201.149378803995,"[C8H7O2]+",135.04406,"C8H8O3_M+H-H2O; C8H6O2_M+H",4255.30859375,3619.1708984375,NA,2731.16723632812,19423.060546875,19209.8046875,25017.62109375,19586.0859375,25274.4296875,20668.029296875,21502.220703125,28855.33984375,19639.47265625,33799.81640625,21193.19921875,23877.927734375,33085.69921875,30704.291015625,20104.06640625,27271.32421875,18309.388671875,19264.806640625,18730.28125,27335.775390625,16722.5390625,24865.900390625,30802.490234375,17459.900390625,19040.623046875,19463.814453125,36593.48828125,22616.341796875,21196.798828125,35990.47265625,34535.1640625,36467.171875,26055.01953125,27349.232421875,26305.021484375,53605.484375,37733.515625,23490.849609375,39193.99609375,17573.0625,20449.068359375,22912.900390625,13322.7314453125,15477.5,31331.57421875,27697.8828125,23945.201171875,26508.51953125,26866.765625,34138.05078125,36715.625,22534.384765625,22261.19140625
610,171.88783884798,187.68756702402,"[C6H7N4]+",135.06652,"C6H6N4_M+H",5191.775390625,5053.15625,NA,4195.9375,23330.287109375,18439.650390625,16167.513671875,20369.794921875,19066.78125,21696.6875,13849.833984375,18119.205078125,18536.7578125,24383.265625,18980.3359375,7948.41015625,4778.27099609375,17903.599609375,25443.1796875,20186.40234375,15615.4091796875,14585.896484375,11254.6669921875,17629.19921875,22344.158203125,8626.16796875,18530.7890625,14060.2861328125,15653.6748046875,12884.546875,25898.99609375,18605.00390625,18062.50390625,26847.564453125,17091.7265625,20023.177734375,17868.23046875,18320.859375,14874.6328125,25563.537109375,15795.326171875,17614.26171875,14614.5361328125,15538.8818359375,16419.80859375,21053.28125,23966.546875,23974.205078125,26078.982421875,18238.751953125,17333.158203125,21049.328125,15580.1787109375,7464.314453125,17695.279296875,20175.06640625,18128.5859375
611,155.281970006388,184.506163532796,"[C8H11N2]+",135.09167,"C8H7N_M+NH4; C8H10N2_M+H",4243.2978515625,4888.0166015625,NA,3238.32666015625,61346.70703125,55189.7734375,62130.828125,61134.25,69753.7734375,70739.7578125,67174.25,66226.7265625,77376.4140625,75117.984375,79972.3046875,79148.9140625,90458.703125,84973.9296875,5147.8203125,5341.35205078125,NA,5873.38037109375,5682.72998046875,4536.38232421875,4962.7919921875,119169,272107.5625,139406.90625,4298.26513671875,269721.5,144791.515625,70458.3515625,4634.224609375,NA,72981.3828125,NA,6690.9287109375,54811.265625,6540.19189453125,5292.58740234375,9416.9072265625,338943.28125,6182.03759765625,950356.1875,4734.68310546875,6057.181640625,4844.09130859375,3845.49340820312,14620.0390625,151000,425246.84375,192922.453125,8569.7490234375,327850,7708.6103515625,4664.08056640625,6151.10400390625
612,184.506163532796,213.730357059204,"[C8H11N2]+",135.09167,"C8H7N_M+NH4; C8H10N2_M+H",4630.0625,4401.15673828125,NA,2389.03271484375,37388.6640625,44815.14453125,36367.359375,40918.65234375,43320.82421875,55443.2578125,42071.0703125,42895.5703125,47152.515625,42474.0234375,45342.91015625,51562.16015625,44970.1171875,54177.625,5901.8623046875,6747.91943359375,5422.0166015625,6422.67578125,6845.31005859375,5167.66650390625,6206.5166015625,69118.1171875,168667.828125,96119.9296875,4543.49365234375,190259,89097.09375,51938.6875,7171.16796875,NA,43971.0078125,3983.60913085938,6308.50927734375,31670.427734375,8414.2783203125,NA,NA,212111.859375,5402.560546875,566812.375,4611.5673828125,6927.21337890625,3939.41625976562,6133.357421875,9938.4091796875,89904.7578125,254586.984375,114102.9296875,5261.4521484375,191484,NA,NA,5365.595703125
614,201.149378803995,225.99904842399,"[C8H7O2]+",135.04406,"C8H8O3_M+H-H2O; C8H6O2_M+H",3644.33569335938,4022.55151367188,NA,2731.16723632812,16779.529296875,14959.6484375,17245.416015625,15694.21484375,16680.435546875,14957.115234375,15101.2421875,16022.04296875,19639.47265625,20201.14453125,20148.296875,18522.5234375,18933.861328125,19132.603515625,20104.06640625,16974.490234375,18309.388671875,19264.806640625,18730.28125,21333.375,16722.5390625,23893.1328125,16575.658203125,17459.900390625,16269.14453125,19420.703125,28234.017578125,21958.982421875,21196.798828125,22236.4765625,29304.904296875,28515.45703125,25872.248046875,21227.263671875,16097.1962890625,36620.6796875,24913.130859375,17949.7109375,24816.7109375,17573.0625,20449.068359375,22912.900390625,13322.7314453125,13276.8017578125,22239.5859375,18425.5234375,23945.201171875,16327.5205078125,20799.986328125,21819.66796875,20729.79296875,22534.384765625,22261.19140625
615,213.730357059204,242.954550585612,"[C8H11N2]+",135.09167,"C8H7N_M+NH4; C8H10N2_M+H",5116.6494140625,3970.56591796875,NA,2640.7763671875,32574.841796875,31930.37109375,31386.953125,32454.759765625,36660.890625,31718.7265625,37399.9609375,35154.16015625,42015.453125,42264.75,42744.078125,44251.609375,35627.8203125,40579.27734375,5901.8623046875,NA,4907.197265625,4562.912109375,6150.68994140625,5297.4267578125,4977.53857421875,61497.4765625,143024.671875,70343.8515625,4511.74072265625,130190.953125,77874.3515625,43407.08203125,5470.48291015625,5574.23046875,32466.4609375,7837.1279296875,5018.873046875,30178.517578125,5421.478515625,6580.2763671875,5466.4521484375,167692.515625,3929.55834960938,459862.8125,4722.72021484375,5143.62646484375,4315.9580078125,5416.97265625,9418.333984375,64282.05078125,212899.453125,91599.140625,5854.65234375,149710.78125,3505.43676757812,NA,4838.40673828125
616,250.848718043985,275.69838766398,"[C8H7O2]+",135.04406,"C8H8O3_M+H-H2O; C8H6O2_M+H",NA,4177.00927734375,NA,4043.119140625,12581.36328125,14264.6533203125,12554.2685546875,12403.634765625,12222.703125,13752.1376953125,7755.4306640625,12592.61328125,9989.09765625,10679.18359375,6007.5537109375,12660,8034.5009765625,7516.552734375,11159.884765625,9699.546875,8494.255859375,13918.8154296875,9744.6318359375,11942.0849609375,9662.7197265625,10257.1943359375,11063.392578125,5645.3134765625,10250.0556640625,9704.677734375,16561.919921875,12008.638671875,5305.84619140625,7669.44775390625,8283.619140625,7034.44189453125,7591.123046875,6108.43408203125,6287.9228515625,26890.33984375,7724.64794921875,10370.56640625,13221.87109375,9339.2646484375,10689.08203125,15731.888671875,9668.158203125,12309.6796875,18636.86328125,10170.8203125,7152.302734375,10403.8212890625,15249.81640625,14869.1796875,13873.7509765625,12010.0859375,13317.0302734375
618,242.954550585612,272.17874411202,"[C8H11N2]+",135.09167,"C8H7N_M+NH4; C8H10N2_M+H",4321.705078125,4983.6318359375,NA,5173.60595703125,32574.841796875,31930.37109375,29798.623046875,32454.759765625,36660.890625,31324.2890625,30872.814453125,34263.00390625,33589.90234375,37067.484375,31934.89453125,34793.109375,35109.8125,33047.65625,8484.79296875,6696.8564453125,5118.2548828125,6172.88671875,6048.58642578125,6886.2197265625,6052.0712890625,55114.953125,113293.203125,61672.48828125,5904.12646484375,105811.1953125,64269.078125,37688.41796875,5820.546875,5366.52197265625,27040.26171875,7317.76318359375,5693.48095703125,28570.015625,5215.2197265625,NA,6803.2294921875,137434.515625,6493.5068359375,396563.84375,4514.5537109375,4438.3828125,6099.435546875,5002.81787109375,9418.333984375,59779.82421875,180544.203125,79047.2265625,5235.435546875,131420.796875,5809.47509765625,5102.658203125,5996.76904296875
619,35.50169915202,79.79233035198,"[C9H11O]+",135.08044,"C9H10O_M+H; C9H12O2_M+H-H2O",2882047.75,2733461.5,NA,2365694,3712923.75,3806840.75,3890376.75,3989421,3982542.75,3915314.5,4007681.75,4067802.25,4314362,4268593.5,4705853.5,4481403,4353019,4267805.5,4142179.5,3489168.25,3735394.5,4099291,3286785,3195270.5,3413877.75,4318347.5,3709318,4122582.5,3956379.25,3913972.75,2873526.25,2891882.75,3542557.5,2690976.75,4483866.5,4195848,3763438,3665393.5,3157687.25,4222843,4449667.5,3388626.75,4523425.5,4170211.75,4161491.25,3685587.75,3652797,3641817,2893875.25,3942073,4275281,3519301.75,3479920.5,4070407.25,3205566.5,3428791,3561921.25
620,59.50668435198,71.93137248,"[C7H6NS]+",136.02155,"C7H5NS_M+H",2387306.25,5456507,NA,1577957.875,211614.171875,292108.59375,337721.09375,376857.09375,414643.46875,454467.09375,433158.78125,629814.5,634117.0625,759989.5,708045.625,804932.9375,906346.1875,941884,109646.3359375,133781.734375,144122.71875,131405.59375,77726.203125,174572.84375,129108.0234375,157150.109375,85576.5390625,91801.359375,151126.4375,97649.6015625,116474.6328125,104496.6875,147595.578125,121239.0546875,107630.8125,133521.53125,114747.296875,114210.125,101289.3203125,121800.8671875,172879.0625,87670.828125,126027.3125,144224.5625,124608.0078125,148951.078125,140187.453125,150668.25,112932.7109375,126810.8359375,107258.484375,110585.6796875,119129.6328125,104291.3359375,130020.171875,142723.359375,86542.0703125
621,71.93137248,98.90655552,"[C7H6NS]+",136.02155,"C7H5NS_M+H",2387306.25,5456507,NA,1577957.875,211614.171875,292108.59375,337721.09375,376857.09375,414643.46875,454467.09375,433158.78125,629814.5,634117.0625,759989.5,708045.625,804932.9375,906346.1875,941884,109646.3359375,133781.734375,144122.71875,131405.59375,77726.203125,174572.84375,129108.0234375,157150.109375,85576.5390625,91801.359375,151126.4375,97649.6015625,116474.6328125,104496.6875,147595.578125,121239.0546875,107630.8125,133521.53125,114747.296875,114210.125,101289.3203125,121800.8671875,172879.0625,87670.828125,126027.3125,144224.5625,124608.0078125,148951.078125,140187.453125,150668.25,112932.7109375,126810.8359375,107258.484375,110585.6796875,119129.6328125,104291.3359375,130020.171875,142723.359375,86542.0703125
622,147.5,177.5,"[C7H6NO2]+",136.0393,"C7H7NO3_M+H-H2O; C7H5NO2_M+H",4538.3427734375,5122.1513671875,NA,4491.25927734375,495944.0625,456109.59375,440777.5625,458614.90625,456086.9375,498231.71875,488786.375,496155,627987.9375,780362.5625,828941.5625,841234.9375,817639,798319.0625,937717.875,449158.78125,927856.75,589581.875,407642.375,452823.65625,773087.375,465133.875,788236.4375,656212.5,669363.4375,312668.59375,481028.34375,314928.375,305754.125,1207193.5,1442165,546206.1875,1115724.375,619617.5625,720098.4375,1003381.75,529014.9375,917941.5625,1164788.375,1303140.25,1078861.125,434531.1875,401997.84375,591981.25,912910.9375,499631.09375,1008656.1875,413319.28125,730565,418825.875,656082.875,646653.1875,670268.375
